
110.0,1.8659688E7,1.8693512E7,1.8732515E7,1.870861796E7,1.8708149E7,7947.456666666704,0.181,0.39,0.262,0.26,25.0,820.0,7.451,1.870453E7,1.8721593E7,1.8693512E7,1.8720808E7,1.8705185E7,1.8710547E7,1.8699484E7,1.8717639E7,1.8693787E7,1.8714439E7,1.8701815E7,1.8711401E7,1.8708149E7,1.8705373E7,1.8701843E7,1.8711369E7,1.8732515E7,1.8697428E7,1.8718053E7,1.8695639E7,1.8707866E7,1.8720753E7,1.8710967E7,1.8708701E7,1.8702053E7
120.0,1.8659688E7,1.8688675E7,1.876299E7,1.871642968E7,1.8717342E7,15224.096666666679,0.155,0.554,0.304,0.309,25.0,854.0,7.037,1.8688675E7,1.8703506E7,1.8717342E7,1.8689735E7,1.8712277E7,1.8701344E7,1.8720604E7,1.8720695E7,1.8722577E7,1.8708757E7,1.8760587E7,1.876299E7,1.8743958E7,1.8713493E7,1.8720917E7,1.870028E7,1.8690826E7,1.8722207E7,1.8692694E7,1.8715088E7,1.8717689E7,1.8743278E7,1.8720966E7,1.8722465E7,1.8697792E7
130.0,1.8659688E7,1.8702739E7,1.8774509E7,1.872547904E7,1.8720339E7,16220.303333333073,0.231,0.615,0.353,0.325,25.0,870.0,6.722,1.8746449E7,1.8774509E7,1.8749847E7,1.8703692E7,1.8750164E7,1.8729004E7,1.8702739E7,1.8711662E7,1.8720223E7,1.8709235E7,1.8734467E7,1.8713611E7,1.8715178E7,1.8747685E7,1.8702748E7,1.8722194E7,1.8723485E7,1.8720339E7,1.8720833E7,1.8714831E7,1.8708153E7,1.8755428E7,1.8714962E7,1.8736402E7,1.8709136E7
140.0,1.8659688E7,1.867537E7,1.8749655E7,1.870479956E7,1.8703964E7,10677.403333333166,0.084,0.482,0.242,0.237,25.0,869.0,7.647,1.8709707E7,1.8698241E7,1.8699786E7,1.86953E7,1.8700401E7,1.8716764E7,1.8703964E7,1.8749655E7,1.868147E7,1.8715419E7,1.8702389E7,1.8701933E7,1.8719837E7,1.8691985E7,1.8717423E7,1.8695331E7,1.867537E7,1.8712017E7,1.8707167E7,1.8697765E7,1.8690711E7,1.8704419E7,1.8717948E7,1.8709763E7,1.8705224E7
150.0,1.8659688E7,1.869052E7,1.8738067E7,1.870986584E7,1.8706617E7,10465.773333333278,0.165,0.42,0.269,0.251,25.0,863.0,7.308,1.8728737E7,1.8738067E7,1.8719408E7,1.8703378E7,1.8701432E7,1.8702198E7,1.869052E7,1.8691262E7,1.8704091E7,1.87292E7,1.8707512E7,1.8699534E7,1.8725796E7,1.871367E7,1.8706617E7,1.8706617E7,1.8709095E7,1.8708832E7,1.8703836E7,1.8732108E7,1.871753E7,1.8691108E7,1.8705759E7,1.870074E7,1.8709599E7
110.0,1.8659688E7,1.8686889E7,1.8740252E7,1.871218032E7,1.8712632E7,12113.069999999987,0.146,0.432,0.281,0.284,25.0,870.0,6.976,1.8719863E7,1.870054E7,1.8701102E7,1.8712632E7,1.8724736E7,1.8722086E7,1.8703976E7,1.8702827E7,1.8710951E7,1.8724417E7,1.8729276E7,1.8686889E7,1.8721547E7,1.8717971E7,1.872294E7,1.8695712E7,1.871133E7,1.869727E7,1.8729399E7,1.8740252E7,1.872121E7,1.8691906E7,1.8699181E7,1.8717372E7,1.8699123E7
120.0,1.8659688E7,1.8682128E7,1.8733572E7,1.870499776E7,1.8702405E7,11683.906666666735,0.12,0.396,0.243,0.229,25.0,925.0,8.015,1.8699945E7,1.8685594E7,1.8700193E7,1.8686886E7,1.8699804E7,1.8699622E7,1.871684E7,1.87133E7,1.8717087E7,1.871386E7,1.8702405E7,1.8698764E7,1.8686353E7,1.8733572E7,1.8721833E7,1.8700799E7,1.8719046E7,1.8711554E7,1.8706988E7,1.868798E7,1.8682128E7,1.8723172E7,1.8694291E7,1.8707999E7,1.8714929E7
130.0,1.8659688E7,1.8675747E7,1.8754129E7,1.870864372E7,1.8703791E7,15018.613333333284,0.086,0.506,0.262,0.236,25.0,922.0,7.645,1.8696285E7,1.8689567E7,1.8709592E7,1.8716828E7,1.8696024E7,1.8714342E7,1.8737058E7,1.8692565E7,1.8722613E7,1.870125E7,1.8703791E7,1.8708976E7,1.8754129E7,1.8709474E7,1.8699304E7,1.8692114E7,1.8675747E7,1.8721831E7,1.8692696E7,1.8716126E7,1.8738181E7,1.8703257E7,1.8692401E7,1.8734798E7,1.8697144E7
140.0,1.8659688E7,1.8674649E7,1.8747997E7,1.870429392E7,1.87018E7,13137.40666666689,0.08,0.473,0.239,0.226,25.0,923.0,7.306,1.8684373E7,1.8690332E7,1.8695823E7,1.8700459E7,1.870551E7,1.8677596E7,1.8726294E7,1.8723047E7,1.8674649E7,1.87018E7,1.8747997E7,1.8719439E7,1.8719217E7,1.8694721E7,1.8708128E7,1.8693775E7,1.8714449E7,1.8698795E7,1.8712553E7,1.8690802E7,1.8702809E7,1.8715889E7,1.8697024E7,1.8699508E7,1.8712359E7
150.0,1.8659688E7,1.8674538E7,1.8721543E7,1.8703499E7,1.8707233E7,10648.583333333334,0.08,0.331,0.235,0.255,25.0,954.0,8.345,1.8686807E7,1.8715485E7,1.8703388E7,1.8693453E7,1.8710501E7,1.8721543E7,1.8696146E7,1.8697278E7,1.8716053E7,1.870927E7,1.8674538E7,1.8707993E7,1.8715979E7,1.8713955E7,1.8697996E7,1.8682843E7,1.8696656E7,1.8713121E7,1.8715767E7,1.8707233E7,1.869864E7,1.8704211E7,1.871031E7,1.8715348E7,1.8682961E7
110.0,1.8659688E7,1.868582E7,1.8739564E7,1.87092964E7,1.8705723E7,13248.71666666648,0.14,0.428,0.266,0.247,25.0,939.0,8.0,1.8721183E7,1.8717378E7,1.8728455E7,1.8708578E7,1.8722458E7,1.8694978E7,1.869708E7,1.8703699E7,1.868582E7,1.87313E7,1.8693719E7,1.8692773E7,1.868694E7,1.8713429E7,1.8705723E7,1.8695191E7,1.8702171E7,1.8729013E7,1.8701116E7,1.8727556E7,1.8699329E7,1.8715011E7,1.8704048E7,1.8739564E7,1.8715898E7
120.0,1.8659688E7,1.8682699E7,1.8728708E7,1.87050158E7,1.8705894E7,10307.549999999968,0.123,0.37,0.243,0.248,25.0,950.0,7.644,1.8711978E7,1.8715167E7,1.8711302E7,1.8697993E7,1.8697923E7,1.869053E7,1.8698729E7,1.8728708E7,1.8708099E7,1.8708072E7,1.8689124E7,1.8683873E7,1.8724904E7,1.8701118E7,1.8714157E7,1.8716806E7,1.8720773E7,1.8705894E7,1.8704138E7,1.8695783E7,1.8701263E7,1.8682699E7,1.8693326E7,1.8708481E7,1.8714555E7
130.0,1.8659688E7,1.8686011E7,1.8749753E7,1.870627176E7,1.8704016E7,12556.116666667009,0.141,0.483,0.25,0.238,25.0,947.0,9.154,1.8692053E7,1.8717064E7,1.8689772E7,1.8749753E7,1.8689788E7,1.8730209E7,1.87171E7,1.869517E7,1.8694481E7,1.8694341E7,1.8694456E7,1.871426E7,1.8713928E7,1.8709234E7,1.8710165E7,1.8704016E7,1.8697022E7,1.8694963E7,1.8700799E7,1.8704812E7,1.8733871E7,1.8717807E7,1.8699926E7,1.8686011E7,1.8705793E7
140.0,1.8659688E7,1.8681931E7,1.8751795E7,1.870648908E7,1.8706561E7,12304.830000000075,0.119,0.494,0.251,0.251,25.0,962.0,8.35,1.8722687E7,1.8700819E7,1.8690199E7,1.8706898E7,1.8681931E7,1.869822E7,1.8714371E7,1.8720686E7,1.8693522E7,1.8702599E7,1.8691762E7,1.868286E7,1.8690316E7,1.8706561E7,1.8720184E7,1.873444E7,1.8708352E7,1.8708189E7,1.869412E7,1.8705255E7,1.8751795E7,1.8718933E7,1.8709572E7,1.8698608E7,1.8709348E7
