
130.0,2.3260728E7,2.3411565E7,2.3554632E7,2.35019392E7,2.3501747E7,18837.149999999907,0.648,1.264,1.037,1.036,7.0,979.0,106.143,2.3550521E7,2.3500612E7,2.3501747E7,2.3501914E7,2.352089E7,2.3531902E7,2.3519689E7,2.3498547E7,2.3478523E7,2.349586E7,2.3488209E7,2.3498246E7,2.3508262E7,2.3411565E7,2.3523706E7,2.3506394E7,2.3487452E7,2.3554632E7,2.3507732E7,2.3477403E7,2.3494413E7,2.3509418E7,2.3480998E7,2.3514231E7,2.3485614E7
140.0,2.3260728E7,2.3441255E7,2.3532695E7,2.350212412E7,2.3507896E7,19769.526666666537,0.776,1.169,1.038,1.063,8.0,986.0,97.135,2.3532695E7,2.3529696E7,2.3474673E7,2.3510475E7,2.3513323E7,2.3522839E7,2.3509161E7,2.3500136E7,2.3473179E7,2.3501211E7,2.3511854E7,2.3463701E7,2.3497258E7,2.3463063E7,2.3523668E7,2.3488768E7,2.349261E7,2.3490277E7,2.3507896E7,2.3518727E7,2.3524897E7,2.3441255E7,2.3529806E7,2.3525535E7,2.35064E7
150.0,2.3260728E7,2.3449524E7,2.356832E7,2.351314788E7,2.3515593E7,21499.89000000013,0.812,1.322,1.085,1.096,5.0,985.0,91.868,2.3509296E7,2.3531282E7,2.3513456E7,2.3485521E7,2.3476152E7,2.3515593E7,2.3504239E7,2.34955E7,2.3508577E7,2.352446E7,2.3526673E7,2.3506781E7,2.3496537E7,2.3521993E7,2.356832E7,2.3532062E7,2.3537091E7,2.3546797E7,2.3525169E7,2.3490407E7,2.3464094E7,2.3520596E7,2.3449524E7,2.3539817E7,2.353876E7
130.0,2.3260728E7,2.3453357E7,2.3556099E7,2.349667524E7,2.3498008E7,21122.656666666735,0.828,1.27,1.014,1.02,10.0,988.0,109.458,2.3456765E7,2.3499967E7,2.3502653E7,2.3457713E7,2.3465444E7,2.3461418E7,2.3530751E7,2.351697E7,2.3488242E7,2.3495119E7,2.3491854E7,2.3466016E7,2.3509069E7,2.3542627E7,2.350183E7,2.3496665E7,2.3523027E7,2.3504304E7,2.352273E7,2.3556099E7,2.3491327E7,2.3482711E7,2.3502215E7,2.3498008E7,2.3453357E7
140.0,2.3260728E7,2.3427962E7,2.3559119E7,2.349835032E7,2.3498717E7,24306.81999999999,0.719,1.283,1.022,1.023,8.0,987.0,103.699,2.3486001E7,2.3493916E7,2.3559119E7,2.3498201E7,2.3434107E7,2.3514592E7,2.3519585E7,2.3510372E7,2.3532228E7,2.3496504E7,2.3509983E7,2.3503934E7,2.3427962E7,2.34712E7,2.3444244E7,2.3494005E7,2.3519949E7,2.3520906E7,2.3468178E7,2.3543379E7,2.3484453E7,2.3498717E7,2.3503783E7,2.3489751E7,2.3533689E7
150.0,2.3260728E7,2.3484761E7,2.3573579E7,2.351841584E7,2.3518597E7,16754.17333333334,0.963,1.345,1.108,1.109,3.0,985.0,98.357,2.3573579E7,2.3495166E7,2.3487034E7,2.349235E7,2.3533897E7,2.3524711E7,2.3533319E7,2.3521398E7,2.3520404E7,2.3540886E7,2.3519236E7,2.3514998E7,2.3502253E7,2.352554E7,2.3520851E7,2.3516313E7,2.3517132E7,2.3508143E7,2.3496712E7,2.3484761E7,2.3518597E7,2.3507919E7,2.3552912E7,2.3497159E7,2.3555126E7
130.0,2.3260728E7,2.3427481E7,2.3533991E7,2.348711404E7,2.3487987E7,17951.44666666693,0.717,1.175,0.973,0.977,16.0,994.0,116.011,2.3490463E7,2.3480472E7,2.3487408E7,2.3487973E7,2.3501007E7,2.349619E7,2.3503564E7,2.3485027E7,2.3453708E7,2.3496161E7,2.3473521E7,2.3470008E7,2.3533991E7,2.3487562E7,2.3451853E7,2.3510074E7,2.3455423E7,2.3488932E7,2.3523059E7,2.3427481E7,2.3510393E7,2.3487987E7,2.3471116E7,2.3513062E7,2.3491416E7
140.0,2.3260728E7,2.3480787E7,2.3549406E7,2.350851824E7,2.3507127E7,14548.759999999931,0.946,1.241,1.065,1.059,5.0,990.0,110.404,2.3519304E7,2.3491299E7,2.3515816E7,2.3541687E7,2.3510264E7,2.3490405E7,2.353929E7,2.3505649E7,2.3549406E7,2.3502593E7,2.3520468E7,2.3480787E7,2.3519857E7,2.3511219E7,2.3503654E7,2.349427E7,2.3521352E7,2.3481764E7,2.3500465E7,2.3512426E7,2.3507127E7,2.3482034E7,2.3515715E7,2.3501393E7,2.3494712E7
150.0,2.3260728E7,2.3438286E7,2.3565027E7,2.351928448E7,2.3518166E7,22765.936666666687,0.763,1.308,1.112,1.107,3.0,988.0,112.596,2.3514899E7,2.3543806E7,2.3479422E7,2.3536649E7,2.3538756E7,2.3471954E7,2.3511258E7,2.353193E7,2.3503345E7,2.3532542E7,2.3542893E7,2.3540856E7,2.3510599E7,2.3509889E7,2.354082E7,2.3503437E7,2.3438286E7,2.3532734E7,2.3494933E7,2.3518166E7,2.3565027E7,2.3540237E7,2.3558355E7,2.3507724E7,2.3513595E7
,1.037,1.038
,1.085,1.014
,1.022,1.108
,0.973,1.065
,1.112
