
110.0,182566.0,183800.0,184294.0,184091.72,184130.0,107.07666666666653,0.676,0.947,0.836,0.857,25.0,956.0,34.561,184072.0,183800.0,183954.0,184006.0,184130.0,183890.0,184063.0,184220.0,183946.0,184225.0,184175.0,184141.0,184127.0,184166.0,183950.0,184177.0,184294.0,184196.0,184185.0,184250.0,184151.0,184015.0,184016.0,184132.0,184012.0
120.0,182566.0,183911.0,184255.0,184084.6,184085.0,83.34999999999975,0.737,0.925,0.832,0.832,25.0,957.0,31.546,184035.0,183954.0,184012.0,184255.0,184210.0,184231.0,184163.0,183947.0,183972.0,184182.0,184085.0,184171.0,184016.0,184108.0,183911.0,184073.0,184039.0,184056.0,183976.0,184123.0,184024.0,184180.0,184158.0,184096.0,184138.0
130.0,182566.0,183956.0,184426.0,184176.16,184169.0,69.68666666666711,0.761,1.019,0.882,0.878,24.0,964.0,29.561,184223.0,184275.0,184426.0,184150.0,184203.0,184211.0,184128.0,184139.0,184169.0,184160.0,184224.0,183956.0,184150.0,184162.0,184064.0,184169.0,184165.0,184060.0,184229.0,184008.0,184216.0,184150.0,184274.0,184283.0,184210.0
140.0,182566.0,183938.0,184260.0,184074.64,184079.0,71.88999999999942,0.752,0.928,0.826,0.829,25.0,976.0,36.759,183938.0,184109.0,184066.0,184013.0,183976.0,184011.0,184111.0,184088.0,184053.0,184154.0,184079.0,183985.0,184138.0,184214.0,184079.0,184105.0,184052.0,183993.0,184260.0,184216.0,184115.0,184165.0,183959.0,184017.0,183970.0
150.0,182566.0,183786.0,184186.0,184038.52,184066.0,89.30666666666973,0.668,0.887,0.807,0.822,25.0,975.0,33.986,184186.0,184112.0,184074.0,184110.0,184121.0,184184.0,183957.0,183927.0,183803.0,183914.0,183786.0,184172.0,184135.0,184061.0,183944.0,183936.0,184078.0,183978.0,184030.0,184066.0,184047.0,184091.0,184133.0,184048.0,184070.0
110.0,182566.0,183936.0,184276.0,184070.64,184048.0,70.83000000000175,0.75,0.937,0.824,0.812,25.0,973.0,31.938,183965.0,184048.0,184046.0,184044.0,184169.0,183936.0,184086.0,184146.0,184010.0,184168.0,184180.0,184276.0,184062.0,184076.0,184034.0,184148.0,184129.0,183958.0,184006.0,184160.0,184089.0,183957.0,184030.0,184030.0,184013.0
120.0,182566.0,183952.0,184324.0,184107.4,184099.0,87.6833333333331,0.759,0.963,0.844,0.84,25.0,977.0,39.243,184113.0,184090.0,184157.0,184014.0,184171.0,183988.0,184081.0,184312.0,183952.0,183968.0,184133.0,184013.0,184124.0,184316.0,184233.0,183971.0,184166.0,184119.0,184080.0,184173.0,183977.0,184099.0,184324.0,184041.0,184070.0
130.0,182566.0,183803.0,184309.0,184039.04,184014.0,96.13000000000102,0.678,0.955,0.807,0.793,25.0,981.0,36.766,183803.0,183901.0,183974.0,184158.0,183974.0,184118.0,184012.0,183962.0,184014.0,184157.0,183954.0,183884.0,184152.0,184309.0,184051.0,184221.0,184070.0,184097.0,184150.0,183935.0,183980.0,183975.0,184033.0,184100.0,183992.0
140.0,182566.0,183804.0,184245.0,184035.52,184018.0,93.97999999999956,0.678,0.92,0.805,0.795,25.0,980.0,34.271,184199.0,184075.0,183961.0,183882.0,183957.0,184130.0,184188.0,183957.0,184120.0,184018.0,184106.0,183976.0,183983.0,183804.0,184007.0,184245.0,183959.0,183945.0,183976.0,184109.0,183909.0,184165.0,184082.0,184067.0,184068.0
150.0,182566.0,183882.0,184288.0,184083.8,184080.0,96.28333333333285,0.721,0.943,0.831,0.829,25.0,981.0,41.331,183986.0,184053.0,184006.0,184003.0,184288.0,184150.0,184168.0,184080.0,184015.0,184264.0,184210.0,184089.0,184030.0,184272.0,184029.0,184160.0,184099.0,183943.0,184016.0,183882.0,184089.0,183927.0,184161.0,184211.0,183964.0
110.0,182566.0,183859.0,184228.0,184040.04,184033.0,95.54333333333368,0.708,0.91,0.807,0.804,25.0,981.0,38.777,183987.0,184046.0,184111.0,184064.0,184159.0,184086.0,183892.0,184120.0,183998.0,184033.0,183986.0,183912.0,184228.0,183994.0,183859.0,184204.0,184195.0,183914.0,184127.0,184092.0,183943.0,183979.0,183973.0,184195.0,183904.0
120.0,182566.0,183754.0,184199.0,184004.24,184025.0,104.30333333333449,0.651,0.894,0.788,0.799,25.0,975.0,36.556,183805.0,184199.0,184006.0,184062.0,183950.0,184105.0,184081.0,184085.0,184074.0,184135.0,184090.0,183999.0,183754.0,184155.0,183823.0,183865.0,183917.0,183757.0,183935.0,184091.0,184025.0,184134.0,184069.0,183996.0,183994.0
130.0,182566.0,183942.0,184371.0,184169.0,184163.0,89.33333333333333,0.754,0.989,0.878,0.875,25.0,984.0,43.603,184166.0,184222.0,184369.0,184046.0,184130.0,184265.0,184113.0,184140.0,184244.0,183942.0,184322.0,184185.0,184216.0,184117.0,184165.0,184107.0,184143.0,183984.0,184224.0,184102.0,184066.0,184163.0,184344.0,184371.0,184079.0
140.0,182566.0,183802.0,184254.0,184031.92,184026.0,102.83000000000054,0.677,0.925,0.803,0.8,25.0,982.0,41.092,183933.0,183974.0,184026.0,184120.0,184254.0,184122.0,184058.0,184123.0,184100.0,184005.0,183864.0,184169.0,183968.0,184058.0,183951.0,184169.0,184150.0,183904.0,183972.0,183989.0,184042.0,184252.0,183917.0,183876.0,183802.0
150.0,182566.0,183791.0,184126.0,184020.48,184045.0,70.94333333333027,0.671,0.854,0.797,0.81,25.0,975.0,38.824,184045.0,183928.0,183902.0,184025.0,184025.0,183918.0,184099.0,184126.0,184056.0,184030.0,184001.0,184114.0,184056.0,183915.0,183987.0,184091.0,184107.0,184075.0,183942.0,184052.0,184090.0,184066.0,183791.0,184122.0,183949.0
110.0,565530.0,569590.0,572477.0,571105.88,571031.0,653.3600000000006,0.718,1.228,0.986,0.973,14.0,958.0,61.302,571274.0,569590.0,571671.0,572000.0,571962.0,572105.0,571031.0,571824.0,571023.0,570110.0,571040.0,571005.0,570370.0,570588.0,570009.0,571801.0,572477.0,571026.0,570572.0,570492.0,570578.0,571975.0,571274.0,570208.0,571642.0
120.0,565530.0,569013.0,574132.0,571134.52,571136.0,831.5199999999992,0.616,1.521,0.991,0.991,14.0,961.0,56.412,574132.0,571136.0,572075.0,569711.0,570196.0,570149.0,571725.0,570084.0,569683.0,571275.0,570728.0,571017.0,572844.0,570972.0,571627.0,570922.0,569013.0,571659.0,570666.0,571625.0,570495.0,571179.0,572148.0,571299.0,572003.0
